,added_time,published_time,modified_time,financial_instruments,url,url_hash,source,article_type,title,sentiment_score,technological_sentiment,ecosystem_sentiment,security_sentiment
392,2025-04-15 13:21:21,,2100-01-01 00:00:00,SHIB,https://u.today/shib-burn-rate-soars-580-amid-crypto-market-rebound,1546981660,utoday,market-impacting,"SHIB Burn Rate and Price Note a Resurgence, but Volume Remains in the Red",0.5,0.5,0.7,0.0
393,2025-04-15 13:22:00,,2100-01-01 00:00:00,ADA,https://u.today/cardano-reclaims-060-price-mark-heres-major-catch-to-watch,432074920,utoday,market-impacting,"Cardano (ADA) Breaks $0.60 Resistance, Eyes $1 Level Again",0.6,0.8,0.9,0.5
394,2025-04-15 13:22:23,,2100-01-01 00:00:00,XRP,https://u.today/xrp-etf-debut-was-terrific-and-overwhelming-teucrium-ceo-says,3946977086,utoday,market-impacting,Teucrium CEO: Leveraged XRP ETF Was Firm's Most Successful Launch to Date,0.5,0.0,0.5,0.0
395,2025-04-15 13:22:23,,2100-01-01 00:00:00,BTC,https://u.today/xrp-etf-debut-was-terrific-and-overwhelming-teucrium-ceo-says,3946977086,utoday,market-impacting,Teucrium CEO: Leveraged XRP ETF Was Firm's Most Successful Launch to Date,0.0,0.0,0.0,0.0
396,2025-04-15 13:22:43,,2100-01-01 00:00:00,DOGE,https://u.today/whats-new-in-dogecoin-major-release-hits-doge-building-block,2398444562,utoday,factual,Dogecoin Takes a Significant Step Forward with Libdogecoin Version 0.1.4 Release,0.8,0.9,0.8,0.8
397,2025-04-15 13:23:20,,2100-01-01 00:00:00,SHIB,https://u.today/548000000000000-shiba-inu-shib-level-what-to-expect,3678905343,utoday,market-impacting,Shiba Inu Displays Unexpected Resilience Amidst Market Pressure,0.5,0.0,0.5,0.0
398,2025-04-15 13:23:44,,2100-01-01 00:00:00,BTC,https://u.today/578646289-bitcoin-withdrawal-stuns-major-us-exchange-kraken,3174612194,utoday,factual,"Massive 7,002 BTC Withdrawal Rocks Kraken, But It's Not What You Think",0.0,0.0,0.0,0.0
399,2025-04-15 13:24:22,,2100-01-01 00:00:00,BTC,https://u.today/strategys-saylor-labels-bitcoin-as-the-only-path-to-economic-immortality,2907845426,utoday,opinion-based,Only 'one path to economic immortality' Bitcoin's power source named by Saylor,0.8,0.5,0.8,0.5
400,2025-04-15 13:25:00,,2100-01-01 00:00:00,ETH,https://u.today/ethereum-og-capitulates-with-massive-sale-85-of-bitcoin-holders-in-profit-despite-recent-price,690825290,utoday,market-impacting,"Ethereum OG capitulates with massive sale, 85% of Bitcoin holders in profit despite recent price plunge, 71,190,773 million Dogecoin (DOGE) in 24 hours",-0.5,0.0,-0.5,0.0
401,2025-04-15 13:25:00,,2100-01-01 00:00:00,BTC,https://u.today/ethereum-og-capitulates-with-massive-sale-85-of-bitcoin-holders-in-profit-despite-recent-price,690825290,utoday,market-impacting,"Ethereum OG capitulates with massive sale, 85% of Bitcoin holders in profit despite recent price plunge, 71,190,773 million Dogecoin (DOGE) in 24 hours",0.5,0.0,0.5,0.0
402,2025-04-15 13:25:00,,2100-01-01 00:00:00,DOGE,https://u.today/ethereum-og-capitulates-with-massive-sale-85-of-bitcoin-holders-in-profit-despite-recent-price,690825290,utoday,market-impacting,"Ethereum OG capitulates with massive sale, 85% of Bitcoin holders in profit despite recent price plunge, 71,190,773 million Dogecoin (DOGE) in 24 hours",0.5,0.0,0.5,0.0
403,2025-04-15 13:53:55,2025-04-15T04:54:31+00:00,2100-01-01 00:00:00,BTC,https://beincrypto.com/why-is-the-crypto-market-up-today/,3041086616,bein,market-impacting,"Crypto Market Cap Surges by $40 Billion, Bitcoin and FARTCOIN Show Positive Momentum",0.5,0.0,0.0,0.0
404,2025-04-15 13:53:55,2025-04-15T04:54:31+00:00,2100-01-01 00:00:00,FARTCOIN,https://beincrypto.com/why-is-the-crypto-market-up-today/,3041086616,bein,market-impacting,"Crypto Market Cap Surges by $40 Billion, Bitcoin and FARTCOIN Show Positive Momentum",0.8,0.0,0.5,0.0
405,2025-04-15 13:54:34,2025-04-15T05:33:52+00:00,2100-01-01 00:00:00,AAVE,https://beincrypto.com/defi-cefi-crypto-lending-market-recovery/,232556584,bein,market-impacting,Crypto Lending Market Shows Signs of Life as DeFi Leads the Way,0.8,0.9,0.8,0.7
406,2025-04-15 13:54:34,2025-04-15T05:33:52+00:00,2100-01-01 00:00:00,COMP,https://beincrypto.com/defi-cefi-crypto-lending-market-recovery/,232556584,bein,market-impacting,Crypto Lending Market Shows Signs of Life as DeFi Leads the Way,0.8,0.9,0.8,0.7
407,2025-04-15 13:55:06,2025-04-15T05:51:30+00:00,2100-01-01 00:00:00,USD,https://beincrypto.com/trump-tariffs-jerome-powell-replacement-fed-chair/,1774665920,bein,market-impacting,Trump Administration Gears Up to Replace Fed Chair Jerome Powell Amid Economic Shifts,-0.5,0.0,-0.5,0.0
408,2025-04-15 14:16:37,2025-04-15T06:11:04+00:00,2100-01-01 00:00:00,BTC,https://decrypt.co/314814/another-swedish-lawmaker-bitcoin-national-reserves,3246789489,decrypt,market-impacting,Swedish Lawmaker Proposes National Bitcoin Strategy Using Confiscated Assets,0.8,0.5,0.8,0.2
409,2025-04-15 14:17:30,,2100-01-01 00:00:00,IP,https://www.coindesk.com/markets/2025/04/15/story-s-ip-swings-20-in-volatile-trading-session,4039499832,coindesk,market-impacting,Story Protocol’s IP tokens slumped 20% and retraced the entire move within hours late Monday,-0.5,0.0,0.0,0.0
410,2025-04-15 14:17:30,,2100-01-01 00:00:00,BTC,https://www.coindesk.com/markets/2025/04/15/story-s-ip-swings-20-in-volatile-trading-session,4039499832,coindesk,market-impacting,Story Protocol’s IP tokens slumped 20% and retraced the entire move within hours late Monday,0.0,0.0,0.0,0.0
411,2025-04-15 14:17:30,,2100-01-01 00:00:00,MOVE,https://www.coindesk.com/markets/2025/04/15/story-s-ip-swings-20-in-volatile-trading-session,4039499832,coindesk,market-impacting,Story Protocol’s IP tokens slumped 20% and retraced the entire move within hours late Monday,-0.2,0.0,0.0,0.0
412,2025-04-15 14:17:30,,2100-01-01 00:00:00,LAYER,https://www.coindesk.com/markets/2025/04/15/story-s-ip-swings-20-in-volatile-trading-session,4039499832,coindesk,market-impacting,Story Protocol’s IP tokens slumped 20% and retraced the entire move within hours late Monday,-0.2,0.0,0.0,0.0
413,2025-04-15 14:17:30,,2100-01-01 00:00:00,OM,https://www.coindesk.com/markets/2025/04/15/story-s-ip-swings-20-in-volatile-trading-session,4039499832,coindesk,market-impacting,Story Protocol’s IP tokens slumped 20% and retraced the entire move within hours late Monday,-0.9,0.0,0.0,0.0
414,2025-04-15 14:43:46,2025-04-15T06:22:07+00:00,2100-01-01 00:00:00,BTC,https://beincrypto.com/bitcoin-etfs-attract-new-capital/,4054015988,bein,market-impacting,"Bitcoin ETFs See First Inflows in Two Weeks, But Sentiment Remains Cautious",0.2,0.0,0.2,0.0
415,2025-04-15 15:03:51,,2100-01-01 00:00:00,BTC,https://www.coindesk.com/markets/2025/04/15/japanese-bonds-stir-unease-as-bitcoin-recovers-from-last-week-s-tariff-panic,329448023,coindesk,market-impacting,"Japanese Bond Market Volatility Could Add to Risk Aversion, Weigh on Bitcoin",-0.2,0.5,0.0,0.0
416,2025-04-15 15:16:19,,2100-01-01 00:00:00,ETH,https://www.coindesk.com/markets/2025/04/15/dex-kiloex-loses-usd7m-in-apparent-oracle-manipulation-attack,2486960558,coindesk,market-impacting,KiloEx DEX Hit by $7 Million Attack,-0.5,-0.8,-0.7,-0.9
417,2025-04-15 15:27:21,2025-04-15T07:16:53+00:00,2100-01-01 00:00:00,BTC,https://decrypt.co/314816/tariffs-fund-us-bitcoin-reserve-buildup-white-house-advisor-bo-hines,3437379527,decrypt,market-impacting,Trump Administration Eyes Tariffs to Fund US Bitcoin Reserve,0.8,0.5,0.8,0.5
418,2025-04-15 15:50:01,2025-04-15T07:32:30+00:00,2100-01-01 00:00:00,BOA,https://beincrypto.com/coinbase-prime-ends-custody-49-assets/,942073234,bein,market-impacting,Coinbase Prime to End Custody Support for 49 Altcoins by End of Month,-0.5,0.0,-0.5,0.0
419,2025-04-15 15:50:01,2025-04-15T07:32:30+00:00,2100-01-01 00:00:00,ZCN,https://beincrypto.com/coinbase-prime-ends-custody-49-assets/,942073234,bein,market-impacting,Coinbase Prime to End Custody Support for 49 Altcoins by End of Month,-0.5,0.0,-0.5,0.0
420,2025-04-15 15:50:01,2025-04-15T07:32:30+00:00,2100-01-01 00:00:00,PNT,https://beincrypto.com/coinbase-prime-ends-custody-49-assets/,942073234,bein,market-impacting,Coinbase Prime to End Custody Support for 49 Altcoins by End of Month,0.5,0.0,0.5,0.0
421,2025-04-15 15:50:01,2025-04-15T07:32:30+00:00,2100-01-01 00:00:00,TEL,https://beincrypto.com/coinbase-prime-ends-custody-49-assets/,942073234,bein,market-impacting,Coinbase Prime to End Custody Support for 49 Altcoins by End of Month,0.5,0.0,0.5,0.0
422,2025-04-15 15:50:01,2025-04-15T07:32:30+00:00,2100-01-01 00:00:00,ORAI,https://beincrypto.com/coinbase-prime-ends-custody-49-assets/,942073234,bein,market-impacting,Coinbase Prime to End Custody Support for 49 Altcoins by End of Month,0.5,0.0,0.5,0.0
423,2025-04-15 15:50:01,2025-04-15T07:32:30+00:00,2100-01-01 00:00:00,UPP,https://beincrypto.com/coinbase-prime-ends-custody-49-assets/,942073234,bein,market-impacting,Coinbase Prime to End Custody Support for 49 Altcoins by End of Month,-0.5,0.0,-0.5,0.0
424,2025-04-15 15:50:01,2025-04-15T07:32:30+00:00,2100-01-01 00:00:00,CELL,https://beincrypto.com/coinbase-prime-ends-custody-49-assets/,942073234,bein,market-impacting,Coinbase Prime to End Custody Support for 49 Altcoins by End of Month,-0.5,0.0,-0.5,0.0
425,2025-04-15 15:50:01,2025-04-15T07:32:30+00:00,2100-01-01 00:00:00,IDEA,https://beincrypto.com/coinbase-prime-ends-custody-49-assets/,942073234,bein,market-impacting,Coinbase Prime to End Custody Support for 49 Altcoins by End of Month,0.5,0.0,0.5,0.0
426,2025-04-15 15:50:01,2025-04-15T07:32:30+00:00,2100-01-01 00:00:00,RFUEL,https://beincrypto.com/coinbase-prime-ends-custody-49-assets/,942073234,bein,market-impacting,Coinbase Prime to End Custody Support for 49 Altcoins by End of Month,-0.5,0.0,-0.5,0.0
427,2025-04-15 15:50:01,2025-04-15T07:32:30+00:00,2100-01-01 00:00:00,DOGINME,https://beincrypto.com/coinbase-prime-ends-custody-49-assets/,942073234,bein,market-impacting,Coinbase Prime to End Custody Support for 49 Altcoins by End of Month,0.5,0.0,0.5,0.0
428,2025-04-15 15:50:01,2025-04-15T07:32:30+00:00,2100-01-01 00:00:00,KEYCAT,https://beincrypto.com/coinbase-prime-ends-custody-49-assets/,942073234,bein,market-impacting,Coinbase Prime to End Custody Support for 49 Altcoins by End of Month,0.5,0.0,0.5,0.0
429,2025-04-15 15:50:01,2025-04-15T07:32:30+00:00,2100-01-01 00:00:00,EDGE,https://beincrypto.com/coinbase-prime-ends-custody-49-assets/,942073234,bein,market-impacting,Coinbase Prime to End Custody Support for 49 Altcoins by End of Month,0.5,0.0,0.5,0.0
430,2025-04-15 16:27:55,2025-04-15T07:56:10+00:00,2100-01-01 00:00:00,BTC,https://beincrypto.com/trump-administration-bitcoin-reserve-tariff-revenues/,3540493572,bein,market-impacting,Trump Administration Eyes Tariff Revenues to Build National Bitcoin Reserve,0.7,0.5,0.8,0.4
431,2025-04-15 17:00:45,,2100-01-01 00:00:00,BTC,https://www.coindesk.com/markets/2025/04/15/binance-kucoin-and-other-crypto-firms-hit-by-amazon-web-service-issue,3453392356,coindesk,market-impacting,Crypto Exchanges Binance and KuCoin Suspend Withdrawals Amid AWS Issues,-0.5,-0.8,-0.5,-0.5
432,2025-04-15 17:09:52,2025-04-15T08:20:05+00:00,2100-01-01 00:00:00,BTC,https://beincrypto.com/bitcoin-summer-rally-2025-gold-leads/,380272943,bein,market-impacting,Bitcoin May Be Set for Sharp Move Higher as Global Liquidity Reaches Record High,0.8,0.5,0.8,0.5
433,2025-04-15 17:09:52,2025-04-15T08:20:05+00:00,2100-01-01 00:00:00,XAU,https://beincrypto.com/bitcoin-summer-rally-2025-gold-leads/,380272943,bein,market-impacting,Bitcoin May Be Set for Sharp Move Higher as Global Liquidity Reaches Record High,0.5,0.0,0.0,0.0
434,2025-04-15 17:10:31,2025-04-15T08:30:00+00:00,2100-01-01 00:00:00,ADA,https://beincrypto.com/cardano-buyers-eye-breakout/,4053300860,bein,market-impacting,Cardano (ADA) Poised for Extended Rally as It Nears 20-Day EMA,0.8,0.5,0.5,0.5
435,2025-04-15 18:25:35,,2100-01-01 00:00:00,BTC,https://www.coindesk.com/markets/2025/04/15/bitcoin-etfs-lose-over-usd800m-in-april-as-institutions-stick-with-bonds-amid-tariff-volatility,486724551,coindesk,market-impacting,"Institutions Shun Bitcoin, Flock to T-Bills Amid Trade War Uncertainty",-0.5,0.0,-0.5,0.0
436,2025-04-15 18:35:53,2025-04-15T09:47:35+00:00,2100-01-01 00:00:00,OM,https://beincrypto.com/mantra-om-crash-cex-market-maker-collusion/,3977023572,bein,market-impacting,Mantra Token Plummets 90% Amid Allegations of Pump-and-Dump Scheme,-0.8,0.0,-0.6,-0.8
437,2025-04-15 18:35:53,2025-04-15T09:47:35+00:00,2100-01-01 00:00:00,TRB,https://beincrypto.com/mantra-om-crash-cex-market-maker-collusion/,3977023572,bein,market-impacting,Mantra Token Plummets 90% Amid Allegations of Pump-and-Dump Scheme,-0.4,0.0,-0.2,0.0
438,2025-04-15 18:36:30,2025-04-15T10:30:36+00:00,2100-01-01 00:00:00,BTC,https://decrypt.co/314818/hashflare-ponzi-duo-ordered-to-leave-us-by-dhs-despite-court-order-to-stay,1018632277,decrypt,factual,"Crypto Mining Firm Co-Founders Ordered to Leave US by DHS, Contradicting Court Order",0.0,0.2,0.0,-0.2
439,2025-04-15 18:44:10,2025-04-15T10:00:00+00:00,2100-01-01 00:00:00,XCN,https://beincrypto.com/onyxcoin-xcn-price-faces-key-barrier/,4228196314,bein,market-impacting,Onyxcoin (XCN) Price Analysis: 141% Rally May Be Reaching Saturation Point,-0.5,0.0,-0.5,0.0
440,2025-04-15 18:44:36,2025-04-15T10:29:40+00:00,2100-01-01 00:00:00,PI,https://beincrypto.com/pi-network-lessons-om-collapse/,3706461106,bein,market-impacting,Pi Network Urged to Adopt Greater Transparency After OM Token Crash,-0.2,0.5,0.8,-0.3
441,2025-04-15 18:44:36,2025-04-15T10:29:40+00:00,2100-01-01 00:00:00,OM,https://beincrypto.com/pi-network-lessons-om-collapse/,3706461106,bein,market-impacting,Pi Network Urged to Adopt Greater Transparency After OM Token Crash,-1.0,-0.8,-1.0,-1.0
442,2025-04-15 18:54:13,2025-04-15T10:09:24+00:00,2100-01-01 00:00:00,PROMPT,https://beincrypto.com/new-tokens-launch-prompt-kernel-struggle/,3768427458,bein,market-impacting,Newly Launched Tokens PROMPT and KERNEL See Double-Digit Price Declines,-0.5,0.5,-0.5,0.0
443,2025-04-15 18:54:13,2025-04-15T10:09:24+00:00,2100-01-01 00:00:00,KERNEL,https://beincrypto.com/new-tokens-launch-prompt-kernel-struggle/,3768427458,bein,market-impacting,Newly Launched Tokens PROMPT and KERNEL See Double-Digit Price Declines,-0.5,0.0,-0.5,0.0
444,2025-04-15 18:54:13,2025-04-15T10:09:24+00:00,2100-01-01 00:00:00,ETH,https://beincrypto.com/new-tokens-launch-prompt-kernel-struggle/,3768427458,bein,market-impacting,Newly Launched Tokens PROMPT and KERNEL See Double-Digit Price Declines,0.0,0.0,0.0,0.0
445,2025-04-15 19:23:17,,2100-01-01 00:00:00,BTC,https://www.coindesk.com/daybook-us/2025/04/14/crypto-daybook-americas-bitcoin-dominance-nears-4-year-high-as-btc-defies-global-jitters,441271390,coindesk,market-impacting,Crypto Daybook Americas,0.8,0.0,0.5,0.0
446,2025-04-15 19:23:17,,2100-01-01 00:00:00,NVDA,https://www.coindesk.com/daybook-us/2025/04/14/crypto-daybook-americas-bitcoin-dominance-nears-4-year-high-as-btc-defies-global-jitters,441271390,coindesk,market-impacting,Crypto Daybook Americas,-0.5,0.0,0.0,0.0
447,2025-04-15 19:53:43,2025-04-15T11:41:17+00:00,2100-01-01 00:00:00,BNB,https://decrypt.co/314827/binance-backed-dex-kiloex-suspends-operations-following-7-5-million-exploit,3839025181,decrypt,market-impacting,Decentralized exchange KiloEX suspends operations after $7.5 million attack,-0.5,-0.8,-0.5,-0.9
448,2025-04-15 19:53:43,2025-04-15T11:41:17+00:00,2100-01-01 00:00:00,BTC,https://decrypt.co/314827/binance-backed-dex-kiloex-suspends-operations-following-7-5-million-exploit,3839025181,decrypt,market-impacting,Decentralized exchange KiloEX suspends operations after $7.5 million attack,0.0,0.0,0.0,0.0
449,2025-04-15 19:53:43,2025-04-15T11:41:17+00:00,2100-01-01 00:00:00,ETH,https://decrypt.co/314827/binance-backed-dex-kiloex-suspends-operations-following-7-5-million-exploit,3839025181,decrypt,market-impacting,Decentralized exchange KiloEX suspends operations after $7.5 million attack,-0.2,-0.4,-0.2,-0.4
450,2025-04-15 19:56:07,,2100-01-01 00:00:00,XRP,https://u.today/brad-garlinghouse-reveals-whats-happening-to-125-million-sec-fine-xrp-bulls-got-confirmation-theyve,460595637,utoday,market-impacting,Brad Garlinghouse: SEC and US government to get $50 million from Ripple each in XRP?,0.8,0.2,0.6,0.0
451,2025-04-15 19:56:07,,2100-01-01 00:00:00,BTC,https://u.today/brad-garlinghouse-reveals-whats-happening-to-125-million-sec-fine-xrp-bulls-got-confirmation-theyve,460595637,utoday,market-impacting,Brad Garlinghouse: SEC and US government to get $50 million from Ripple each in XRP?,-0.2,0.0,-0.2,-0.2
452,2025-04-15 20:17:16,,2100-01-01 00:00:00,BTC,https://u.today/tether-reveals-next-big-plan-for-bitcoin,387432504,utoday,market-impacting,Tether to Utilize OCEAN's DATUM Gateway Software for Bitcoin Mining,0.8,0.9,0.8,0.7
453,2025-04-15 20:26:40,2025-04-15T11:52:05+00:00,2100-01-01 00:00:00,BTC,https://beincrypto.com/cryptocurrency-user-data-sale-dark-web/,3874089707,bein,market-impacting,18 Million US-Based Crypto Users' Records for Sale on Dark Web,-0.5,-0.5,-0.5,-1.0
454,2025-04-15 20:26:40,2025-04-15T11:52:05+00:00,2100-01-01 00:00:00,BNB,https://beincrypto.com/cryptocurrency-user-data-sale-dark-web/,3874089707,bein,market-impacting,18 Million US-Based Crypto Users' Records for Sale on Dark Web,-0.5,-0.5,-0.5,-1.0
455,2025-04-15 20:26:40,2025-04-15T11:52:05+00:00,2100-01-01 00:00:00,CRO,https://beincrypto.com/cryptocurrency-user-data-sale-dark-web/,3874089707,bein,market-impacting,18 Million US-Based Crypto Users' Records for Sale on Dark Web,-0.5,-0.5,-0.5,-1.0
456,2025-04-15 20:26:40,2025-04-15T11:52:05+00:00,2100-01-01 00:00:00,ETH,https://beincrypto.com/cryptocurrency-user-data-sale-dark-web/,3874089707,bein,market-impacting,18 Million US-Based Crypto Users' Records for Sale on Dark Web,-0.5,-0.5,-0.5,-1.0
457,2025-04-15 20:28:21,2025-04-15T11:30:00+00:00,2100-01-01 00:00:00,FARTCOIN,https://beincrypto.com/fartcoin-rally-extends-tops-daily-gainers/,3372948934,bein,market-impacting,"Solana-Based Meme Coin FARTCOIN Extends Winning Streak, Records 9% Rally",0.8,0.2,0.5,0.0
458,2025-04-15 20:28:59,2025-04-15T11:42:42+00:00,2100-01-01 00:00:00,BTC,https://beincrypto.com/bolivia-rejects-crypto-for-fuel-scheme-energy-sector-turmoil/,346009985,bein,market-impacting,Bolivia Rejects State-Backed Plan to Use Cryptocurrency for Fuel Imports,-0.5,0.0,-0.5,0.0
459,2025-04-15 20:31:05,,2100-01-01 00:00:00,SOL,https://u.today/105406581-solana-sol-in-minutes-what-happened,242275387,utoday,market-impacting,"Solana Sees $105 Million Transaction, Price Jumps 25% in a Week",0.8,0.6,0.8,0.4
460,2025-04-15 20:32:14,,2100-01-01 00:00:00,BTC,https://www.coindesk.com/markets/2025/04/15/bitcoin-eyes-gains-versus-gold-after-trendline-breakout-monero-sees-golden-cross,1791642952,coindesk,market-impacting,"Bitcoin-Gold Ratio Breaks Out, Suggesting BTC May Catch Up With Rally in Gold",0.5,0.0,0.0,0.0
461,2025-04-15 20:32:14,,2100-01-01 00:00:00,XAU,https://www.coindesk.com/markets/2025/04/15/bitcoin-eyes-gains-versus-gold-after-trendline-breakout-monero-sees-golden-cross,1791642952,coindesk,market-impacting,"Bitcoin-Gold Ratio Breaks Out, Suggesting BTC May Catch Up With Rally in Gold",0.5,0.0,0.0,0.0
462,2025-04-15 20:32:14,,2100-01-01 00:00:00,XMR,https://www.coindesk.com/markets/2025/04/15/bitcoin-eyes-gains-versus-gold-after-trendline-breakout-monero-sees-golden-cross,1791642952,coindesk,market-impacting,"Bitcoin-Gold Ratio Breaks Out, Suggesting BTC May Catch Up With Rally in Gold",0.8,0.0,0.0,0.0
463,2025-04-15 20:32:46,,2100-01-01 00:00:00,BTC,https://www.coindesk.com/markets/2025/04/15/tether-galaxy-ledn-dominate-cefi-crypto-lending-as-defi-borrowing-soars-report,2237496023,coindesk,factual,"Crypto Lending Market Shows Signs of Recovery, Especially in Decentralized Space",0.5,0.8,0.7,0.4
464,2025-04-15 20:54:46,,2100-01-01 00:00:00,BTC,https://u.today/bitcoins-hashrate-keeps-surging-heres-why-it-matters,2097901364,utoday,factual,Bitcoin's Hashrate Continues to Explode to New Highs,0.8,0.9,0.7,0.9
465,2025-04-15 21:06:11,,2100-01-01 00:00:00,XRP,https://www.coindesk.com/markets/2025/04/15/xrp-most-likely-to-get-u-s-spot-etf-approval-ahead-of-sol-doge-analysts,3594953296,coindesk,market-impacting,XRP and Solana Top Candidates for Spot ETF Approval in the US,0.6,0.2,0.8,0.4
466,2025-04-15 21:06:11,,2100-01-01 00:00:00,SOL,https://www.coindesk.com/markets/2025/04/15/xrp-most-likely-to-get-u-s-spot-etf-approval-ahead-of-sol-doge-analysts,3594953296,coindesk,market-impacting,XRP and Solana Top Candidates for Spot ETF Approval in the US,0.4,0.1,0.6,0.3
467,2025-04-15 21:06:11,,2100-01-01 00:00:00,BTC,https://www.coindesk.com/markets/2025/04/15/xrp-most-likely-to-get-u-s-spot-etf-approval-ahead-of-sol-doge-analysts,3594953296,coindesk,market-impacting,XRP and Solana Top Candidates for Spot ETF Approval in the US,0.0,0.0,0.0,0.0
468,2025-04-15 21:06:11,,2100-01-01 00:00:00,ADA,https://www.coindesk.com/markets/2025/04/15/xrp-most-likely-to-get-u-s-spot-etf-approval-ahead-of-sol-doge-analysts,3594953296,coindesk,market-impacting,XRP and Solana Top Candidates for Spot ETF Approval in the US,-0.2,0.0,-0.2,0.0
469,2025-04-15 21:06:11,,2100-01-01 00:00:00,LTC,https://www.coindesk.com/markets/2025/04/15/xrp-most-likely-to-get-u-s-spot-etf-approval-ahead-of-sol-doge-analysts,3594953296,coindesk,market-impacting,XRP and Solana Top Candidates for Spot ETF Approval in the US,0.2,0.0,0.2,0.0
470,2025-04-15 21:07:35,,2100-01-01 00:00:00,BTC,https://www.coindesk.com/tech/2025/04/15/mit-incubated-optimum-raises-usd11m-seed-round-to-build-web3-s-missing-memory-layer,200235079,coindesk,factual,Optimum Raises $11 Million Seed Round to Build Decentralized Memory Layer for Blockchains,0.5,1.0,1.0,0.5
471,2025-04-15 21:28:23,,2100-01-01 00:00:00,ETH,https://u.today/ethereum-is-worthless-junk-says-legendary-trader-peter-brandt,1184247270,utoday,opinion-based,Peter Brandt Calls Ethereum 'Worthless Junk',-0.8,-0.9,-0.7,0.0
472,2025-04-15 21:28:53,,2100-01-01 00:00:00,USD,https://www.coindesk.com/business/2025/04/15/zero-hash-processed-usd2b-flows-to-tokenized-funds-as-rwa-demand-accelerates,2787641381,coindesk,factual,Zero Hash Processes Over $2 Billion in Tokenized Fund Flows as Demand for Real-World Assets Accelerates,0.5,0.8,0.9,0.5
473,2025-04-15 21:29:27,2025-04-15T13:23:45+00:00,2100-01-01 00:00:00,BTC,https://decrypt.co/314830/creator-of-132-million-global-phishing-service-jailed-for-eight-years,3148667839,decrypt,factual,British Man Jailed for Running Global Phishing Service,-0.5,-0.5,-0.5,-1.0
474,2025-04-15 21:30:05,,2100-01-01 00:00:00,BCH,https://www.coindesk.com/coindesk-indices/2025/04/15/coindesk-20-performance-update-bitcoin-cash-bch-gains-1-as-index-trades-flat,795430249,coindesk,market-impacting,CoinDesk Indices Daily Market Update,0.5,0.0,0.0,0.0
475,2025-04-15 21:30:05,,2100-01-01 00:00:00,BTC,https://www.coindesk.com/coindesk-indices/2025/04/15/coindesk-20-performance-update-bitcoin-cash-bch-gains-1-as-index-trades-flat,795430249,coindesk,market-impacting,CoinDesk Indices Daily Market Update,0.35,0.0,0.0,0.0
476,2025-04-15 21:30:05,,2100-01-01 00:00:00,APT,https://www.coindesk.com/coindesk-indices/2025/04/15/coindesk-20-performance-update-bitcoin-cash-bch-gains-1-as-index-trades-flat,795430249,coindesk,market-impacting,CoinDesk Indices Daily Market Update,-0.7,0.0,0.0,0.0
477,2025-04-15 21:30:05,,2100-01-01 00:00:00,NEAR,https://www.coindesk.com/coindesk-indices/2025/04/15/coindesk-20-performance-update-bitcoin-cash-bch-gains-1-as-index-trades-flat,795430249,coindesk,market-impacting,CoinDesk Indices Daily Market Update,-0.6,0.0,0.0,0.0
478,2025-04-15 21:49:11,2025-04-15T13:00:00+00:00,2100-01-01 00:00:00,PI,https://beincrypto.com/pi-network-price-rise-bitcoin-strength/,3828349906,bein,market-impacting,Pi Network’s Price Recovery Depends Heavily on Bitcoin’s Performance,0.6,0.0,0.4,0.0
479,2025-04-15 21:49:11,2025-04-15T13:00:00+00:00,2100-01-01 00:00:00,BTC,https://beincrypto.com/pi-network-price-rise-bitcoin-strength/,3828349906,bein,market-impacting,Pi Network’s Price Recovery Depends Heavily on Bitcoin’s Performance,0.8,0.0,0.0,0.0
480,2025-04-15 21:50:27,2025-04-15T13:17:19+00:00,2100-01-01 00:00:00,USDT,https://beincrypto.com/standard-chartered-stablecoin-boom-new-legislation/,2693840471,bein,market-impacting,US Morning Crypto News Briefing,0.8,0.9,0.8,0.7
481,2025-04-15 21:50:27,2025-04-15T13:17:19+00:00,2100-01-01 00:00:00,EUR,https://beincrypto.com/standard-chartered-stablecoin-boom-new-legislation/,2693840471,bein,market-impacting,US Morning Crypto News Briefing,-0.2,0.5,-0.3,0.5
482,2025-04-15 21:50:27,2025-04-15T13:17:19+00:00,2100-01-01 00:00:00,GBP,https://beincrypto.com/standard-chartered-stablecoin-boom-new-legislation/,2693840471,bein,market-impacting,US Morning Crypto News Briefing,0.5,0.7,0.5,0.6
483,2025-04-15 21:51:12,,2100-01-01 00:00:00,BTC,https://www.coindesk.com/markets/2025/04/15/ai-crypto-tokens-nurse-losses-as-nvidia-bearish-options-bets-cross-the-tape,2587882127,coindesk,market-impacting,AI Tokens Fall as Nvidia Put Options See Unusual Activity,0.1,0.0,0.0,0.0
484,2025-04-15 21:51:12,,2100-01-01 00:00:00,TAO,https://www.coindesk.com/markets/2025/04/15/ai-crypto-tokens-nurse-losses-as-nvidia-bearish-options-bets-cross-the-tape,2587882127,coindesk,market-impacting,AI Tokens Fall as Nvidia Put Options See Unusual Activity,-0.4,-0.2,-0.2,0.0
485,2025-04-15 21:51:12,,2100-01-01 00:00:00,RNDR,https://www.coindesk.com/markets/2025/04/15/ai-crypto-tokens-nurse-losses-as-nvidia-bearish-options-bets-cross-the-tape,2587882127,coindesk,market-impacting,AI Tokens Fall as Nvidia Put Options See Unusual Activity,-0.2,-0.1,-0.1,0.0
